date;quantity;fk_place;fk_type;flag
2020/02/11 00:00:00.000;111;5021;1;deleted
2020/02/12 00:00:00.000;116;5021;1;deleted
2020/02/13 00:00:00.000;117;5021;1;deleted
2020/02/14 00:00:00.000;119;5021;1;deleted
2020/02/15 00:00:00.000;119;5021;1;deleted
2020/02/16 00:00:00.000;121;5021;1;deleted
2020/02/17 00:00:00.000;121;5021;1;deleted
2020/02/18 00:00:00.000;121;5021;1;deleted
2020/02/19 00:00:00.000;121;5021;1;deleted
2020/02/20 00:00:00.000;121;5021;1;deleted
2020/02/21 00:00:00.000;121;5021;1;deleted
2020/02/22 00:00:00.000;121;5021;1;deleted
2020/02/23 00:00:00.000;121;5021;1;deleted
2020/02/24 00:00:00.000;121;5021;1;deleted
2020/02/25 00:00:00.000;121;5021;1;deleted
2020/02/26 00:00:00.000;121;5021;1;deleted
2020/02/27 00:00:00.000;121;5021;1;deleted
2020/02/28 00:00:00.000;121;5021;1;deleted
2020/02/29 00:00:00.000;121;5021;1;deleted
2020/03/01 00:00:00.000;122;5021;1;deleted
2020/03/02 00:00:00.000;122;5021;1;deleted
2020/03/03 00:00:00.000;125;5021;1;deleted
2020/03/04 00:00:00.000;125;5021;1;deleted
2020/03/05 00:00:00.000;125;5021;1;deleted
2020/03/06 00:00:00.000;125;5021;1;deleted
2020/03/07 00:00:00.000;125;5021;1;deleted
2020/03/08 00:00:00.000;125;5021;1;deleted
2020/03/09 00:00:00.000;125;5021;1;deleted
2020/03/10 00:00:00.000;125;5021;1;deleted
2020/03/11 00:00:00.000;125;5021;1;deleted
2020/03/12 00:00:00.000;125;5021;1;deleted
2020/03/13 00:00:00.000;125;5021;1;deleted
2020/03/14 00:00:00.000;125;5021;1;deleted
2020/03/15 00:00:00.000;125;5021;1;deleted
2020/03/16 00:00:00.000;125;5021;1;deleted
2020/03/17 00:00:00.000;125;5021;1;deleted
2020/03/18 00:00:00.000;125;5021;1;deleted
2020/03/19 00:00:00.000;125;5021;1;deleted
2020/03/20 00:00:00.000;126;5021;1;deleted
2020/03/21 00:00:00.000;126;5021;1;deleted
2020/03/22 00:00:00.000;127;5021;1;deleted
2020/03/23 00:00:00.000;127;5021;1;deleted
2020/03/24 00:00:00.000;127;5021;1;deleted
2020/03/25 00:00:00.000;127;5021;1;deleted
2020/03/26 00:00:00.000;128;5021;1;deleted
2020/03/27 00:00:00.000;128;5021;1;deleted
2020/03/28 00:00:00.000;132;5021;1;deleted
2020/03/29 00:00:00.000;134;5021;1;deleted
2020/03/30 00:00:00.000;136;5021;1;deleted
2020/03/31 00:00:00.000;139;5021;1;deleted
2020/04/01 00:00:00.000;140;5021;1;deleted
2020/04/02 00:00:00.000;141;5021;1;deleted
2020/04/03 00:00:00.000;141;5021;1;deleted
2020/04/04 00:00:00.000;141;5021;1;deleted
2020/04/05 00:00:00.000;142;5021;1;deleted
2020/04/06 00:00:00.000;142;5021;1;deleted
2020/04/07 00:00:00.000;144;5021;1;deleted
2020/04/08 00:00:00.000;144;5021;1;deleted
2020/04/09 00:00:00.000;144;5021;1;deleted
2020/04/10 00:00:00.000;144;5021;1;deleted
2020/04/11 00:00:00.000;145;5021;1;deleted
2020/04/12 00:00:00.000;145;5021;1;deleted
2020/04/13 00:00:00.000;145;5021;1;deleted
2020/04/14 00:00:00.000;145;5021;1;deleted
2020/04/15 00:00:00.000;145;5021;1;deleted
2020/04/16 00:00:00.000;145;5021;1;deleted
2020/04/17 00:00:00.000;146;5021;1;deleted
2020/04/18 00:00:00.000;146;5021;1;deleted
2020/04/19 00:00:00.000;146;5021;1;deleted
2020/04/20 00:00:00.000;146;5021;1;deleted
2020/04/21 00:00:00.000;146;5021;1;deleted
2020/04/22 00:00:00.000;146;5021;1;deleted
2020/04/23 00:00:00.000;146;5021;1;deleted
2020/04/24 00:00:00.000;146;5021;1;deleted
2020/04/25 00:00:00.000;146;5021;1;deleted
2020/04/26 00:00:00.000;146;5021;1;deleted
2020/04/27 00:00:00.000;146;5021;1;deleted
2020/04/28 00:00:00.000;146;5021;1;deleted
2020/04/29 00:00:00.000;146;5021;1;deleted
2020/04/30 00:00:00.000;146;5021;1;deleted
2020/05/01 00:00:00.000;146;5021;1;deleted
2020/05/02 00:00:00.000;146;5021;1;deleted
2020/05/03 00:00:00.000;146;5021;1;deleted
2020/05/04 00:00:00.000;146;5021;1;deleted
2020/05/05 00:00:00.000;146;5021;1;deleted
2020/05/06 00:00:00.000;146;5021;1;deleted
2020/05/07 00:00:00.000;146;5021;1;deleted
2020/05/08 00:00:00.000;146;5021;1;deleted
2020/05/09 00:00:00.000;146;5021;1;deleted
2020/05/10 00:00:00.000;147;5021;1;deleted
2020/05/11 00:00:00.000;147;5021;1;deleted
2020/05/12 00:00:00.000;147;5021;1;deleted
2020/05/13 00:00:00.000;149;5021;1;deleted
2020/05/14 00:00:00.000;149;5021;1;deleted
2020/05/15 00:00:00.000;149;5021;1;deleted
2020/05/16 00:00:00.000;149;5021;1;deleted
2020/05/17 00:00:00.000;149;5021;1;deleted
2020/05/18 00:00:00.000;149;5021;1;deleted
2020/05/19 00:00:00.000;149;5021;1;deleted
2020/05/20 00:00:00.000;149;5021;1;deleted
2020/05/21 00:00:00.000;149;5021;1;deleted
2020/05/22 00:00:00.000;149;5021;1;deleted
2020/05/23 00:00:00.000;149;5021;1;deleted
2020/05/24 00:00:00.000;149;5021;1;deleted
2020/05/25 00:00:00.000;149;5021;1;deleted
2020/05/26 00:00:00.000;149;5021;1;deleted
2020/05/27 00:00:00.000;149;5021;1;deleted
2020/05/28 00:00:00.000;149;5021;1;deleted
2020/05/29 00:00:00.000;149;5021;1;deleted
2020/05/30 00:00:00.000;149;5021;1;deleted
2020/05/31 00:00:00.000;149;5021;1;deleted
2020/06/01 00:00:00.000;149;5021;1;deleted
2020/06/02 00:00:00.000;149;5021;1;deleted
2020/06/03 00:00:00.000;149;5021;1;deleted
2020/06/04 00:00:00.000;149;5021;1;deleted
2020/01/22 00:00:00.000;0;5021;2;deleted
2020/01/23 00:00:00.000;0;5021;2;deleted
2020/01/24 00:00:00.000;0;5021;2;deleted
2020/01/25 00:00:00.000;0;5021;2;deleted
2020/01/26 00:00:00.000;0;5021;2;deleted
2020/01/27 00:00:00.000;0;5021;2;deleted
2020/01/28 00:00:00.000;0;5021;2;deleted
2020/01/29 00:00:00.000;0;5021;2;deleted
2020/01/30 00:00:00.000;0;5021;2;deleted
2020/01/31 00:00:00.000;0;5021;2;deleted
2020/02/01 00:00:00.000;0;5021;2;deleted
2020/02/02 00:00:00.000;0;5021;2;deleted
2020/02/03 00:00:00.000;0;5021;2;deleted
2020/02/04 00:00:00.000;0;5021;2;deleted
2020/02/05 00:00:00.000;0;5021;2;deleted
2020/02/06 00:00:00.000;0;5021;2;deleted
2020/02/07 00:00:00.000;0;5021;2;deleted
2020/02/08 00:00:00.000;0;5021;2;deleted
2020/02/09 00:00:00.000;0;5021;2;deleted
2020/02/10 00:00:00.000;0;5021;2;deleted
2020/02/11 00:00:00.000;0;5021;2;deleted
2020/02/12 00:00:00.000;1;5021;2;deleted
2020/02/13 00:00:00.000;1;5021;2;deleted
2020/02/14 00:00:00.000;1;5021;2;deleted
2020/02/15 00:00:00.000;1;5021;2;deleted
2020/02/16 00:00:00.000;1;5021;2;deleted
2020/02/17 00:00:00.000;1;5021;2;deleted
2020/02/18 00:00:00.000;1;5021;2;deleted
2020/02/19 00:00:00.000;1;5021;2;deleted
2020/02/20 00:00:00.000;1;5021;2;deleted
2020/02/21 00:00:00.000;1;5021;2;deleted
2020/02/22 00:00:00.000;1;5021;2;deleted
2020/02/23 00:00:00.000;1;5021;2;deleted
2020/02/24 00:00:00.000;1;5021;2;deleted
2020/02/25 00:00:00.000;1;5021;2;deleted
2020/02/26 00:00:00.000;1;5021;2;deleted
2020/02/27 00:00:00.000;1;5021;2;deleted
2020/02/28 00:00:00.000;1;5021;2;deleted
2020/02/29 00:00:00.000;1;5021;2;deleted
2020/03/01 00:00:00.000;1;5021;2;deleted
2020/03/02 00:00:00.000;1;5021;2;deleted
2020/03/03 00:00:00.000;1;5021;2;deleted
2020/03/04 00:00:00.000;1;5021;2;deleted
2020/03/05 00:00:00.000;1;5021;2;deleted
2020/03/06 00:00:00.000;1;5021;2;deleted
2020/03/07 00:00:00.000;1;5021;2;deleted
2020/03/08 00:00:00.000;1;5021;2;deleted
2020/03/09 00:00:00.000;1;5021;2;deleted
2020/03/10 00:00:00.000;1;5021;2;deleted
2020/03/11 00:00:00.000;1;5021;2;deleted
2020/03/12 00:00:00.000;1;5021;2;deleted
2020/03/13 00:00:00.000;1;5021;2;deleted
2020/03/14 00:00:00.000;1;5021;2;deleted
2020/03/15 00:00:00.000;1;5021;2;deleted
2020/03/16 00:00:00.000;1;5021;2;deleted
2020/03/17 00:00:00.000;1;5021;2;deleted
2020/03/18 00:00:00.000;1;5021;2;deleted
2020/03/19 00:00:00.000;1;5021;2;deleted
2020/03/20 00:00:00.000;2;5021;2;deleted
2020/03/21 00:00:00.000;2;5021;2;deleted
2020/03/22 00:00:00.000;2;5021;2;deleted
2020/03/23 00:00:00.000;2;5021;2;deleted
2020/03/24 00:00:00.000;2;5021;2;deleted
2020/03/25 00:00:00.000;2;5021;2;deleted
2020/03/26 00:00:00.000;2;5021;2;deleted
2020/03/27 00:00:00.000;2;5021;2;deleted
2020/03/28 00:00:00.000;2;5021;2;deleted
2020/03/29 00:00:00.000;2;5021;2;deleted
2020/03/30 00:00:00.000;2;5021;2;deleted
2020/03/31 00:00:00.000;2;5021;2;deleted
2020/04/01 00:00:00.000;2;5021;2;deleted
2020/04/02 00:00:00.000;2;5021;2;deleted
2020/04/03 00:00:00.000;2;5021;2;deleted
2020/04/04 00:00:00.000;2;5021;2;deleted
2020/04/05 00:00:00.000;2;5021;2;deleted
2020/04/06 00:00:00.000;2;5021;2;deleted
2020/04/07 00:00:00.000;2;5021;2;deleted
2020/04/08 00:00:00.000;2;5021;2;deleted
2020/04/09 00:00:00.000;2;5021;2;deleted
2020/04/10 00:00:00.000;2;5021;2;deleted
2020/04/11 00:00:00.000;2;5021;2;deleted
2020/04/12 00:00:00.000;2;5021;2;deleted
2020/04/13 00:00:00.000;2;5021;2;deleted
2020/04/14 00:00:00.000;2;5021;2;deleted
2020/04/15 00:00:00.000;2;5021;2;deleted
2020/04/16 00:00:00.000;2;5021;2;deleted
2020/04/17 00:00:00.000;2;5021;2;deleted
2020/04/18 00:00:00.000;2;5021;2;deleted
2020/04/19 00:00:00.000;2;5021;2;deleted
2020/04/20 00:00:00.000;2;5021;2;deleted
2020/04/21 00:00:00.000;2;5021;2;deleted
2020/04/22 00:00:00.000;2;5021;2;deleted
2020/04/23 00:00:00.000;2;5021;2;deleted
2020/04/24 00:00:00.000;2;5021;2;deleted
2020/04/25 00:00:00.000;2;5021;2;deleted
2020/04/26 00:00:00.000;2;5021;2;deleted
2020/04/27 00:00:00.000;2;5021;2;deleted
2020/04/28 00:00:00.000;2;5021;2;deleted
2020/04/29 00:00:00.000;2;5021;2;deleted
2020/04/30 00:00:00.000;2;5021;2;deleted
2020/05/01 00:00:00.000;2;5021;2;deleted
2020/05/02 00:00:00.000;2;5021;2;deleted
2020/05/03 00:00:00.000;2;5021;2;deleted
2020/05/04 00:00:00.000;2;5021;2;deleted
2020/05/05 00:00:00.000;2;5021;2;deleted
2020/05/06 00:00:00.000;2;5021;2;deleted
2020/05/07 00:00:00.000;2;5021;2;deleted
2020/05/08 00:00:00.000;2;5021;2;deleted
2020/05/09 00:00:00.000;2;5021;2;deleted
2020/05/10 00:00:00.000;2;5021;2;deleted
2020/05/11 00:00:00.000;2;5021;2;deleted
2020/05/12 00:00:00.000;2;5021;2;deleted
2020/05/13 00:00:00.000;2;5021;2;deleted
2020/05/14 00:00:00.000;2;5021;2;deleted
2020/05/15 00:00:00.000;2;5021;2;deleted
2020/05/16 00:00:00.000;2;5021;2;deleted
2020/05/17 00:00:00.000;2;5021;2;deleted
2020/05/18 00:00:00.000;2;5021;2;deleted
2020/05/19 00:00:00.000;2;5021;2;deleted
2020/05/20 00:00:00.000;2;5021;2;deleted
2020/05/21 00:00:00.000;2;5021;2;deleted
2020/05/22 00:00:00.000;2;5021;2;deleted
2020/05/23 00:00:00.000;2;5021;2;deleted
2020/05/24 00:00:00.000;2;5021;2;deleted
2020/05/25 00:00:00.000;2;5021;2;deleted
2020/05/26 00:00:00.000;2;5021;2;deleted
2020/05/27 00:00:00.000;2;5021;2;deleted
2020/05/28 00:00:00.000;2;5021;2;deleted
2020/05/29 00:00:00.000;2;5021;2;deleted
2020/05/30 00:00:00.000;2;5021;2;deleted
2020/05/31 00:00:00.000;2;5021;2;deleted
2020/06/01 00:00:00.000;2;5021;2;deleted
2020/06/02 00:00:00.000;2;5021;2;deleted
2020/06/03 00:00:00.000;2;5021;2;deleted
2020/06/04 00:00:00.000;2;5021;2;deleted
2020/01/22 00:00:00.000;1;5022;1;deleted
2020/01/23 00:00:00.000;2;5022;1;deleted
2020/01/24 00:00:00.000;2;5022;1;deleted
2020/01/25 00:00:00.000;2;5022;1;deleted
2020/01/26 00:00:00.000;5;5022;1;deleted
2020/01/27 00:00:00.000;6;5022;1;deleted
2020/01/28 00:00:00.000;7;5022;1;deleted
2020/01/29 00:00:00.000;7;5022;1;deleted
2020/01/30 00:00:00.000;7;5022;1;deleted
2020/01/31 00:00:00.000;7;5022;1;deleted
2020/02/01 00:00:00.000;7;5022;1;deleted
2020/02/02 00:00:00.000;8;5022;1;deleted
2020/02/03 00:00:00.000;8;5022;1;deleted
2020/02/04 00:00:00.000;10;5022;1;deleted
2020/02/05 00:00:00.000;10;5022;1;deleted
2020/02/06 00:00:00.000;10;5022;1;deleted
2020/02/07 00:00:00.000;10;5022;1;deleted
2020/02/08 00:00:00.000;10;5022;1;deleted
2020/02/09 00:00:00.000;10;5022;1;deleted
2020/02/10 00:00:00.000;10;5022;1;deleted
2020/02/11 00:00:00.000;10;5022;1;deleted
2020/02/12 00:00:00.000;10;5022;1;deleted
2020/02/13 00:00:00.000;10;5022;1;deleted
2020/02/14 00:00:00.000;10;5022;1;deleted
2020/02/15 00:00:00.000;10;5022;1;deleted
2020/02/16 00:00:00.000;10;5022;1;deleted
2020/02/17 00:00:00.000;10;5022;1;deleted
2020/02/18 00:00:00.000;10;5022;1;deleted
2020/02/19 00:00:00.000;10;5022;1;deleted
2020/02/20 00:00:00.000;10;5022;1;deleted
2020/02/21 00:00:00.000;10;5022;1;deleted
2020/02/22 00:00:00.000;10;5022;1;deleted
2020/02/23 00:00:00.000;10;5022;1;deleted
2020/02/24 00:00:00.000;10;5022;1;deleted
2020/02/25 00:00:00.000;10;5022;1;deleted
2020/02/26 00:00:00.000;10;5022;1;deleted
2020/02/27 00:00:00.000;10;5022;1;deleted
2020/02/28 00:00:00.000;10;5022;1;deleted
2020/02/29 00:00:00.000;10;5022;1;deleted
2020/03/01 00:00:00.000;10;5022;1;deleted
2020/03/02 00:00:00.000;10;5022;1;deleted
2020/03/03 00:00:00.000;10;5022;1;deleted
2020/03/04 00:00:00.000;10;5022;1;deleted
2020/03/05 00:00:00.000;10;5022;1;deleted
2020/03/06 00:00:00.000;10;5022;1;deleted
2020/03/07 00:00:00.000;10;5022;1;deleted
2020/03/08 00:00:00.000;10;5022;1;deleted
2020/03/09 00:00:00.000;10;5022;1;deleted
2020/03/10 00:00:00.000;10;5022;1;deleted
2020/03/11 00:00:00.000;10;5022;1;deleted
2020/03/12 00:00:00.000;10;5022;1;deleted
2020/03/13 00:00:00.000;10;5022;1;deleted
2020/03/14 00:00:00.000;10;5022;1;deleted
2020/03/15 00:00:00.000;10;5022;1;deleted
2020/03/16 00:00:00.000;11;5022;1;deleted
2020/03/17 00:00:00.000;12;5022;1;deleted
2020/03/18 00:00:00.000;15;5022;1;deleted
2020/03/19 00:00:00.000;17;5022;1;deleted
2020/03/20 00:00:00.000;17;5022;1;deleted
2020/03/21 00:00:00.000;18;5022;1;deleted
2020/03/22 00:00:00.000;24;5022;1;deleted
2020/03/23 00:00:00.000;24;5022;1;deleted
2020/03/24 00:00:00.000;25;5022;1;deleted
2020/03/25 00:00:00.000;30;5022;1;deleted
2020/03/26 00:00:00.000;31;5022;1;deleted
2020/03/27 00:00:00.000;33;5022;1;deleted
2020/03/28 00:00:00.000;37;5022;1;deleted
2020/03/29 00:00:00.000;37;5022;1;deleted
2020/03/30 00:00:00.000;38;5022;1;deleted
2020/03/31 00:00:00.000;41;5022;1;deleted
2020/04/01 00:00:00.000;41;5022;1;deleted
2020/04/02 00:00:00.000;41;5022;1;deleted
2020/04/03 00:00:00.000;43;5022;1;deleted
2020/04/04 00:00:00.000;43;5022;1;deleted
2020/04/05 00:00:00.000;44;5022;1;deleted
2020/04/06 00:00:00.000;44;5022;1;deleted
2020/04/07 00:00:00.000;44;5022;1;deleted
2020/04/08 00:00:00.000;45;5022;1;deleted
2020/04/09 00:00:00.000;45;5022;1;deleted
2020/04/10 00:00:00.000;45;5022;1;deleted
2020/04/11 00:00:00.000;45;5022;1;deleted
2020/04/12 00:00:00.000;45;5022;1;deleted
2020/04/13 00:00:00.000;45;5022;1;deleted
2020/04/14 00:00:00.000;45;5022;1;deleted
2020/04/15 00:00:00.000;45;5022;1;deleted
2020/04/16 00:00:00.000;45;5022;1;deleted
2020/04/17 00:00:00.000;45;5022;1;deleted
2020/04/18 00:00:00.000;45;5022;1;deleted
2020/04/19 00:00:00.000;45;5022;1;deleted
2020/04/20 00:00:00.000;45;5022;1;deleted
2020/04/21 00:00:00.000;45;5022;1;deleted
2020/04/22 00:00:00.000;45;5022;1;deleted
2020/04/23 00:00:00.000;45;5022;1;deleted
2020/04/24 00:00:00.000;45;5022;1;deleted
2020/04/25 00:00:00.000;45;5022;1;deleted
2020/04/26 00:00:00.000;45;5022;1;deleted
2020/04/27 00:00:00.000;45;5022;1;deleted
2020/04/28 00:00:00.000;45;5022;1;deleted
2020/04/29 00:00:00.000;45;5022;1;deleted
2020/04/30 00:00:00.000;45;5022;1;deleted
2020/05/01 00:00:00.000;45;5022;1;deleted
2020/05/02 00:00:00.000;45;5022;1;deleted
2020/05/03 00:00:00.000;45;5022;1;deleted
2020/05/04 00:00:00.000;45;5022;1;deleted
2020/05/05 00:00:00.000;45;5022;1;deleted
2020/05/06 00:00:00.000;45;5022;1;deleted
2020/05/07 00:00:00.000;45;5022;1;deleted
2020/05/08 00:00:00.000;45;5022;1;deleted
2020/05/09 00:00:00.000;45;5022;1;deleted
2020/05/10 00:00:00.000;45;5022;1;deleted
2020/05/11 00:00:00.000;45;5022;1;deleted
2020/05/12 00:00:00.000;45;5022;1;deleted
2020/05/13 00:00:00.000;45;5022;1;deleted
2020/05/14 00:00:00.000;45;5022;1;deleted
2020/05/15 00:00:00.000;45;5022;1;deleted
2020/05/16 00:00:00.000;45;5022;1;deleted
2020/05/17 00:00:00.000;45;5022;1;deleted
2020/05/18 00:00:00.000;45;5022;1;deleted
2020/05/19 00:00:00.000;45;5022;1;deleted
2020/05/20 00:00:00.000;45;5022;1;deleted
2020/05/21 00:00:00.000;45;5022;1;deleted
2020/05/22 00:00:00.000;45;5022;1;deleted
2020/05/23 00:00:00.000;45;5022;1;deleted
2020/05/24 00:00:00.000;45;5022;1;deleted
2020/05/25 00:00:00.000;45;5022;1;deleted
2020/05/26 00:00:00.000;45;5022;1;deleted
2020/05/27 00:00:00.000;45;5022;1;deleted
2020/05/28 00:00:00.000;45;5022;1;deleted
2020/05/29 00:00:00.000;45;5022;1;deleted
2020/05/30 00:00:00.000;45;5022;1;deleted
2020/05/31 00:00:00.000;45;5022;1;deleted
2020/06/01 00:00:00.000;45;5022;1;deleted
2020/06/02 00:00:00.000;45;5022;1;deleted
2020/06/03 00:00:00.000;45;5022;1;deleted
2020/06/04 00:00:00.000;45;5022;1;deleted
2020/01/22 00:00:00.000;0;5022;2;deleted
2020/01/23 00:00:00.000;0;5022;2;deleted
2020/01/24 00:00:00.000;0;5022;2;deleted
2020/01/25 00:00:00.000;0;5022;2;deleted
2020/01/26 00:00:00.000;0;5022;2;deleted
2020/01/27 00:00:00.000;0;5022;2;deleted
2020/01/28 00:00:00.000;0;5022;2;deleted
2020/01/29 00:00:00.000;0;5022;2;deleted
2020/01/30 00:00:00.000;0;5022;2;deleted
2020/01/31 00:00:00.000;0;5022;2;deleted
2020/02/01 00:00:00.000;0;5022;2;deleted
2020/02/02 00:00:00.000;0;5022;2;deleted
2020/02/03 00:00:00.000;0;5022;2;deleted
2020/02/04 00:00:00.000;0;5022;2;deleted
2020/02/05 00:00:00.000;0;5022;2;deleted
2020/02/06 00:00:00.000;0;5022;2;deleted
2020/02/07 00:00:00.000;0;5022;2;deleted
2020/02/08 00:00:00.000;0;5022;2;deleted
2020/02/09 00:00:00.000;0;5022;2;deleted
2020/02/10 00:00:00.000;0;5022;2;deleted
2020/02/11 00:00:00.000;0;5022;2;deleted
2020/02/12 00:00:00.000;0;5022;2;deleted
2020/02/13 00:00:00.000;0;5022;2;deleted
2020/02/14 00:00:00.000;0;5022;2;deleted
2020/02/15 00:00:00.000;0;5022;2;deleted
2020/02/16 00:00:00.000;0;5022;2;deleted
2020/02/17 00:00:00.000;0;5022;2;deleted
2020/02/18 00:00:00.000;0;5022;2;deleted
2020/02/19 00:00:00.000;0;5022;2;deleted
2020/02/20 00:00:00.000;0;5022;2;deleted
2020/02/21 00:00:00.000;0;5022;2;deleted
2020/02/22 00:00:00.000;0;5022;2;deleted
2020/02/23 00:00:00.000;0;5022;2;deleted
2020/02/24 00:00:00.000;0;5022;2;deleted
2020/02/25 00:00:00.000;0;5022;2;deleted
2020/02/26 00:00:00.000;0;5022;2;deleted
2020/02/27 00:00:00.000;0;5022;2;deleted
2020/02/28 00:00:00.000;0;5022;2;deleted
2020/02/29 00:00:00.000;0;5022;2;deleted
2020/03/01 00:00:00.000;0;5022;2;deleted
2020/03/02 00:00:00.000;0;5022;2;deleted
2020/03/03 00:00:00.000;0;5022;2;deleted
2020/03/04 00:00:00.000;0;5022;2;deleted
2020/03/05 00:00:00.000;0;5022;2;deleted
2020/03/06 00:00:00.000;0;5022;2;deleted
2020/03/07 00:00:00.000;0;5022;2;deleted
2020/03/08 00:00:00.000;0;5022;2;deleted
2020/03/09 00:00:00.000;0;5022;2;deleted
2020/03/10 00:00:00.000;0;5022;2;deleted
2020/03/11 00:00:00.000;0;5022;2;deleted
2020/03/12 00:00:00.000;0;5022;2;deleted
2020/03/13 00:00:00.000;0;5022;2;deleted
2020/03/14 00:00:00.000;0;5022;2;deleted
2020/03/15 00:00:00.000;0;5022;2;deleted
2020/03/16 00:00:00.000;0;5022;2;deleted
2020/03/17 00:00:00.000;0;5022;2;deleted
2020/03/18 00:00:00.000;0;5022;2;deleted
2020/03/19 00:00:00.000;0;5022;2;deleted
2020/03/20 00:00:00.000;0;5022;2;deleted
2020/03/21 00:00:00.000;0;5022;2;deleted
2020/03/22 00:00:00.000;0;5022;2;deleted
2020/03/23 00:00:00.000;0;5022;2;deleted
2020/03/24 00:00:00.000;0;5022;2;deleted
2020/03/25 00:00:00.000;0;5022;2;deleted
2020/03/26 00:00:00.000;0;5022;2;deleted
2020/03/27 00:00:00.000;0;5022;2;deleted
2020/03/28 00:00:00.000;0;5022;2;deleted
2020/03/29 00:00:00.000;0;5022;2;deleted
2020/03/30 00:00:00.000;0;5022;2;deleted
2020/03/31 00:00:00.000;0;5022;2;deleted
2020/04/01 00:00:00.000;0;5022;2;deleted
2020/04/02 00:00:00.000;0;5022;2;deleted
2020/04/03 00:00:00.000;0;5022;2;deleted
2020/04/04 00:00:00.000;0;5022;2;deleted
2020/04/05 00:00:00.000;0;5022;2;deleted
2020/04/06 00:00:00.000;0;5022;2;deleted
2020/04/07 00:00:00.000;0;5022;2;deleted
2020/04/08 00:00:00.000;0;5022;2;deleted
2020/04/09 00:00:00.000;0;5022;2;deleted
2020/04/10 00:00:00.000;0;5022;2;deleted
2020/04/11 00:00:00.000;0;5022;2;deleted
2020/04/12 00:00:00.000;0;5022;2;deleted
2020/04/13 00:00:00.000;0;5022;2;deleted
2020/04/14 00:00:00.000;0;5022;2;deleted
2020/04/15 00:00:00.000;0;5022;2;deleted
2020/04/16 00:00:00.000;0;5022;2;deleted
2020/04/17 00:00:00.000;0;5022;2;deleted
2020/04/18 00:00:00.000;0;5022;2;deleted
2020/04/19 00:00:00.000;0;5022;2;deleted
2020/04/20 00:00:00.000;0;5022;2;deleted
2020/04/21 00:00:00.000;0;5022;2;deleted
2020/04/22 00:00:00.000;0;5022;2;deleted
2020/04/23 00:00:00.000;0;5022;2;deleted
2020/04/24 00:00:00.000;0;5022;2;deleted
2020/04/25 00:00:00.000;0;5022;2;deleted
2020/04/26 00:00:00.000;0;5022;2;deleted
2020/04/27 00:00:00.000;0;5022;2;deleted
2020/04/28 00:00:00.000;0;5022;2;deleted
2020/04/29 00:00:00.000;0;5022;2;deleted
2020/04/30 00:00:00.000;0;5022;2;deleted
2020/05/01 00:00:00.000;0;5022;2;deleted
2020/05/02 00:00:00.000;0;5022;2;deleted
2020/05/03 00:00:00.000;0;5022;2;deleted
2020/05/04 00:00:00.000;0;5022;2;deleted
2020/05/05 00:00:00.000;0;5022;2;deleted
2020/05/06 00:00:00.000;0;5022;2;deleted
2020/05/07 00:00:00.000;0;5022;2;deleted
2020/05/08 00:00:00.000;0;5022;2;deleted
2020/05/09 00:00:00.000;0;5022;2;deleted
2020/05/10 00:00:00.000;0;5022;2;deleted
2020/05/11 00:00:00.000;0;5022;2;deleted
2020/05/12 00:00:00.000;0;5022;2;deleted
2020/05/13 00:00:00.000;0;5022;2;deleted
2020/05/14 00:00:00.000;0;5022;2;deleted
2020/05/15 00:00:00.000;0;5022;2;deleted
2020/05/16 00:00:00.000;0;5022;2;deleted
2020/05/17 00:00:00.000;0;5022;2;deleted
2020/05/18 00:00:00.000;0;5022;2;deleted
2020/05/19 00:00:00.000;0;5022;2;deleted
2020/05/20 00:00:00.000;0;5022;2;deleted
2020/05/21 00:00:00.000;0;5022;2;deleted
2020/05/22 00:00:00.000;0;5022;2;deleted
2020/05/23 00:00:00.000;0;5022;2;deleted
2020/05/24 00:00:00.000;0;5022;2;deleted
2020/05/25 00:00:00.000;0;5022;2;deleted
2020/05/26 00:00:00.000;0;5022;2;deleted
2020/05/27 00:00:00.000;0;5022;2;deleted
2020/05/28 00:00:00.000;0;5022;2;deleted
2020/05/29 00:00:00.000;0;5022;2;deleted
2020/05/30 00:00:00.000;0;5022;2;deleted
2020/05/31 00:00:00.000;0;5022;2;deleted
2020/06/01 00:00:00.000;0;5022;2;deleted
2020/06/02 00:00:00.000;0;5022;2;deleted
2020/06/03 00:00:00.000;0;5022;2;deleted
2020/06/04 00:00:00.000;0;5022;2;deleted
2020/01/22 00:00:00.000;1;5023;1;deleted
2020/01/23 00:00:00.000;1;5023;1;deleted
2020/01/24 00:00:00.000;2;5023;1;deleted
2020/01/25 00:00:00.000;3;5023;1;deleted
2020/01/26 00:00:00.000;4;5023;1;deleted
2020/01/27 00:00:00.000;7;5023;1;deleted
2020/01/28 00:00:00.000;11;5023;1;deleted
2020/01/29 00:00:00.000;12;5023;1;deleted
2020/01/30 00:00:00.000;17;5023;1;deleted
2020/01/31 00:00:00.000;21;5023;1;deleted
2020/02/01 00:00:00.000;26;5023;1;deleted
2020/02/02 00:00:00.000;28;5023;1;deleted
2020/02/03 00:00:00.000;31;5023;1;deleted
2020/02/04 00:00:00.000;34;5023;1;deleted
2020/02/05 00:00:00.000;34;5023;1;deleted
2020/02/06 00:00:00.000;40;5023;1;deleted
2020/02/07 00:00:00.000;43;5023;1;deleted
